Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1980","1980","tonnes","4230","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1981","1981","tonnes","4700","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1982","1982","tonnes","4700","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1983","1983","tonnes","5600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1984","1984","tonnes","5500","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1985","1985","tonnes","5000","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1986","1986","tonnes","4500","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1987","1987","tonnes","4000","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1988","1988","tonnes","3680","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1989","1989","tonnes","2900","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1990","1990","tonnes","3300","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1991","1991","tonnes","4000","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1992","1992","tonnes","4700","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1993","1993","tonnes","5000","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1994","1994","tonnes","5400","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1995","1995","tonnes","5500","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1996","1996","tonnes","5550","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1997","1997","tonnes","3012","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1998","1998","tonnes","2505","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","1999","1999","tonnes","1436","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2000","2000","tonnes","1600","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2001","2001","tonnes","1326","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2002","2002","tonnes","10750","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2003","2003","tonnes","10750","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2004","2004","tonnes","14620","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2005","2005","tonnes","15050","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2006","2006","tonnes","17300","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2007","2007","tonnes","18100","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2008","2008","tonnes","19000","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2009","2009","tonnes","21700","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2010","2010","tonnes","20800","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2011","2011","tonnes","16600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2012","2012","tonnes","11800","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2013","2013","tonnes","8300","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2014","2014","tonnes","8000","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2015","2015","tonnes","5600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2016","2016","tonnes","4600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2017","2017","tonnes","4200","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2018","2018","tonnes","3800","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","290","Oil, sesame","2019","2019","tonnes","3600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1988","1988","tonnes","720","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1989","1989","tonnes","900","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1990","1990","tonnes","704","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1991","1991","tonnes","1260","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1992","1992","tonnes","1800","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1993","1993","tonnes","1252","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1994","1994","tonnes","2243","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1995","1995","tonnes","2205","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1996","1996","tonnes","2601","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1997","1997","tonnes","4104","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1998","1998","tonnes","14800","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","1999","1999","tonnes","11400","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2000","2000","tonnes","11700","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2001","2001","tonnes","21300","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2002","2002","tonnes","17200","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2003","2003","tonnes","26000","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2004","2004","tonnes","23500","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2005","2005","tonnes","31300","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2006","2006","tonnes","52300","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2007","2007","tonnes","55600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2008","2008","tonnes","75000","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2009","2009","tonnes","91300","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2010","2010","tonnes","91400","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2011","2011","tonnes","55900","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2012","2012","tonnes","18400","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2013","2013","tonnes","7200","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2014","2014","tonnes","8900","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2015","2015","tonnes","6800","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2016","2016","tonnes","1600","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2017","2017","tonnes","900","*","Unofficial figure"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5510","Production","237","Oil, soybean","2018","2018","tonnes","700","*","Unofficial figure"
